year,review
2018,Great app
2018,"The language of creation which is pure mathematics, gives us a hope to live in a better world. 

Thanks for reminding us."
2018,"I’m in eighth grade and I’m pretty new to this, but I’m trying to learn more complex math and this is really interesting and fun. I hope more kids get and enjoy this, even if it doesn’t seem to be the type of things normal children would enjoy. There is so much stuff and I’m exited to get the premium, but take this review with a grain of salt as I’m sure you can find a better review from someone who does have the premium."
2018,Great app for learning subjects and problem solving skills in the STEM fields
2018,I enjoy Brilliant because of the puzzles it gives you to solve. The skills that it teaches you as well. Great App.
2018,I am struggling in my courses on linear algebra and probability - and this app has rekindled my excitement to learn these difficult subjects!
2018,"I was looking for a alegra game and found this, it passes beyond my expectations in just few hours!"
2018,"Great to see apps like Brilliant. I am always looking to see the world around me on a deeper level. Brilliant delivers! 

I don’t know why it took me so long to find, but I am glade I have!"
2018,This is an amazing app to teach yourself
2018,"Really fun, quick math puzzles. Great to get back into math after years out of school"
2018,Good supplementary material for anyone studying higher mathematics
2018,Well explained solutions.  A fun way to think about different topics.
2018,I’m working brain muscles that are in a state of atrophy and loving every minute.
2018,I like how it challenges me
2018,I recently got the app just for fun and to challenge myself. It’s works very good for math and science.
2018,"I hate school but I love learning. I do most of my learning through YouTube and free ebooks. This app is excellent to get the basics down and it also explains concepts when it’s unclear. I usually do a couple of exercises per day because i like to take things slow. I wouldn’t recommend it taking it on the go. It depends if you can learn like that. Personally, I need to settle down somewhere comfortable and get myself engage with it. Overall I believe this is an excellent app. The free version isn’t too shabby."
2018,"When I have trouble understanding a concept in class, I use brilliant. I’m taking Calculus/ Analytical Geometry so this has helped me review what I’ve learned."
2018,The mind games are excellent. Keep up the good work
2018,This app is amazing it has so much stuff to do and really helps the brain
2018,"Brilliant is capable of baffling some of the most meticulous minds out there, but whether it improves your thinking skills and teaches you how to approach problems is controversial, on that note i have not subscribed to the full subscription based of this assumption."
2018,Great so far
2018,Cool app
2018,"Brilliant is a wonderful app for STEM students or any other person with a love for learning. I did not expect such good quality from an app, as many tend to push a subscription in order to have more access. Judging from my consistent use, the creators job have done an excellent job in spreading STEM education and cultivating a love for science.

Can’t wait to see more!"
